No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,
26444,2016,3,6,19,141,354,63,125,2100,10,7.1,1011.4,-5.9,0,0.9,HIGH
26445,2016,3,6,20,132,268,55,115,2200,8,6.9,1011.4,-8.7,0,1.1,HIGH
26446,2016,3,6,21,112,216,48,102,2300,9,5.1,1011.8,-8.1,0,1,MEDIUM
26447,2016,3,6,22,112,218,45,106,2200,8,5.3,1012.5,-7.2,0,0.9,MEDIUM
26448,2016,3,6,23,96,211,42,107,2200,7,4.4,1012.8,-6.8,0,0.5,MEDIUM
26449,2016,3,7,0,113,246,52,107,2400,6,4.2,1013.1,-6.7,0,1.2,MEDIUM
26450,2016,3,7,1,120,265,57,107,2800,6,3,1013.3,-5.7,0,0.9,HIGH
26451,2016,3,7,2,122,268,45,103,3200,6,2.2,1013.6,-5.7,0,1.1,HIGH
26452,2016,3,7,3,132,265,54,107,3400,8,1.1,1014.1,-6,0,0.3,HIGH
26453,2016,3,7,4,130,230,48,105,2900,10,0.7,1014.4,-6.2,0,0.6,HIGH
26454,2016,3,7,5,91,165,32,88,2000,10,3.6,1014.9,-10.8,0,1.9,MEDIUM
26455,2016,3,7,6,41,65,16,68,1000,18,5.1,1015.5,-12.4,0,1.4,MEDIUM
26456,2016,3,7,7,31,34,9,51,600,32,5.7,1016.4,-15,0,2.5,MEDIUM
26457,2016,3,7,8,12,50,8,43,500,40,6.4,1017.6,-15,0,2.4,LOW
26458,2016,3,7,9,16,40,9,34,500,51,7.2,1018.5,-14.3,0,3.1,LOW
26459,2016,3,7,10,15,29,5,24,400,66,8.4,1018.6,-15.3,0,2.3,LOW
26460,2016,3,7,11,7,36,2,14,200,80,8.9,1018.5,-14.9,0,3.2,LOW
26461,2016,3,7,12,4,22,2,16,200,86,8.9,1018.1,-17.2,0,5.4,LOW
26462,2016,3,7,13,16,42,2,15,200,92,9.5,1017.7,-16.7,0,5.1,LOW
26463,2016,3,7,14,11,30,2,16,200,93,9.8,1017.6,-18.3,0,6.2,LOW
26464,2016,3,7,15,6,28,2,15,200,93,9.8,1017.5,-19.4,0,5.7,LOW
26465,2016,3,7,16,6,51,2,14,200,91,9.5,1017.9,-18.6,0,6.3,LOW
26466,2016,3,7,17,8,57,2,15,200,88,8.6,1018.6,-19.3,0,6.1,LOW
26467,2016,3,7,18,11,57,2,17,200,85,7.3,1018.8,-20.3,0,5.2,LOW
26468,2016,3,7,19,7,39,2,21,300,77,6,1019.7,-20.4,0,5.6,LOW
26469,2016,3,7,20,11,37,2,21,300,73,5,1020.4,-20.4,0,6.5,LOW
26470,2016,3,7,21,5,29,2,18,300,75,4.1,1022.3,-21.9,0,5.2,LOW
26471,2016,3,7,22,3,21,2,17,200,75,2.7,1023.3,-22.2,0,2.1,LOW
26472,2016,3,7,23,8,18,2,15,200,76,2.1,1024,-22.7,0,3.3,LOW
26473,2016,3,8,0,10,23,2,15,300,72,1.6,1024,-23.1,0,2.7,LOW
26474,2016,3,8,1,7,32,2,21,300,64,0.7,1024.6,-21,0,3.3,LOW
26475,2016,3,8,2,3,36,3,28,300,55,0.1,1025.3,-22.1,0,4.8,LOW
26476,2016,3,8,3,11,34,3,24,200,58,0,1025.8,-22.9,0,2.8,LOW
26477,2016,3,8,4,11,28,2,19,200,61,-0.6,1025.8,-22.7,0,2.5,LOW
26478,2016,3,8,5,13,18,2,13,200,69,-0.8,1026.1,-22.9,0,3.4,LOW
26479,2016,3,8,6,10,21,2,10,200,75,-1.2,1027.2,-23.9,0,2.7,LOW
26480,2016,3,8,7,9,20,2,13,200,74,-1.2,1027.7,-23.9,0,3,LOW
26481,2016,3,8,8,8,18,2,18,200,69,-0.5,1028.4,-25.6,0,4.3,LOW
26482,2016,3,8,9,6,27,2,19,300,68,-0.3,1029,-24.6,0,3.6,LOW
26483,2016,3,8,10,3,14,2,15,200,74,0.4,1029,-24.1,0,2.7,LOW
26484,2016,3,8,11,16,18,3,13,200,77,1.8,1028.7,-25.6,0,3.1,LOW
26485,2016,3,8,12,14,16,4,14,300,80,3.1,1027.4,-25.7,0,2.5,LOW
26486,2016,3,8,13,9,17,4,15,300,82,3.5,1026.4,-25.4,0,2.6,LOW
26487,2016,3,8,14,11,18,5,15,300,84,4.8,1025.4,-24.4,0,2.3,LOW
26488,2016,3,8,15,12,12,4,14,300,89,5.1,1024.8,-25.3,0,2.1,LOW
26489,2016,3,8,16,11,18,3,15,300,88,5.7,1024.5,-23.7,0,3,LOW
26490,2016,3,8,17,16,17,3,17,300,86,5,1024.5,-24.2,0,3.5,LOW
26491,2016,3,8,18,7,15,3,22,300,78,4.3,1025,-22.7,0,2.9,LOW
26492,2016,3,8,19,8,17,2,24,300,71,3.4,1025.9,-21.7,0,2.5,LOW
26493,2016,3,8,20,12,15,4,26,300,67,3,1026.9,-22,0,3,LOW
26494,2016,3,8,21,4,8,2,22,300,69,2.4,1027.7,-22.5,0,3.3,LOW
26495,2016,3,8,22,8,8,3,22,300,68,1.8,1028.1,-21.4,0,4.4,LOW
26496,2016,3,8,23,3,13,3,22,300,65,1,1028.6,-20.1,0,3.6,LOW
26497,2016,3,9,0,6,9,3,18,300,67,0.5,1028.6,-19.9,0,3,LOW
26498,2016,3,9,1,4,5,2,15,300,67,0.2,1029.2,-21.4,0,3.8,LOW
26499,2016,3,9,2,3,5,2,12,200,69,-0.3,1029.9,-21.8,0,4.6,LOW
26500,2016,3,9,3,8,8,2,11,200,69,-1.2,1030.2,-22.6,0,1.9,LOW
26501,2016,3,9,4,3,7,2,16,300,55,-1.3,1030.5,-22.6,0,2.3,LOW
26502,2016,3,9,5,10,10,2,15,300,59,-2.1,1030.9,-22.7,0,1.8,LOW
26503,2016,3,9,6,5,5,3,16,300,59,-1.8,1030.9,-23.1,0,2.3,LOW
26504,2016,3,9,7,7,7,5,26,300,48,-1.7,1030.9,-23,0,3.6,LOW
26505,2016,3,9,8,8,13,7,31,400,44,-1.1,1031.2,-23.1,0,2.5,LOW
26506,2016,3,9,9,9,13,5,21,400,57,-0.5,1031.4,-23.3,0,3.9,LOW
26507,2016,3,9,10,9,17,4,15,300,63,0.3,1031.4,-23.4,0,4.2,LOW
26508,2016,3,9,11,7,15,3,14,300,66,1.1,1030.7,-22.7,0,3.5,LOW
26509,2016,3,9,12,3,8,3,15,400,69,2,1030.1,-22.8,0,3.5,LOW
26510,2016,3,9,13,10,10,4,15,400,72,2.9,1028.6,-22.9,0,4.6,LOW
26511,2016,3,9,14,11,11,3,13,300,77,3.5,1027.6,-23.3,0,4.6,LOW
26512,2016,3,9,15,18,18,3,14,300,78,4.4,1026.8,-23.6,0,4.4,LOW
26513,2016,3,9,16,10,13,3,14,300,78,4.7,1026.3,-23.4,0,4.7,LOW
26514,2016,3,9,17,9,17,2,18,300,73,4.6,1026.2,-23.4,0,5,LOW
26515,2016,3,9,18,7,17,2,23,400,66,3.9,1026.5,-24,0,5.3,LOW
26516,2016,3,9,19,7,18,3,31,400,56,3.6,1027.2,-24.2,0,4.3,LOW
26517,2016,3,9,20,11,20,2,35,400,51,3.5,1027.8,-24.3,0,4,LOW
26518,2016,3,9,21,6,27,2,35,400,48,3.1,1028.8,-23.6,0,2.7,LOW
26519,2016,3,9,22,6,29,2,32,400,49,2.1,1029.4,-23.5,0,1.6,LOW
26520,2016,3,9,23,4,27,2,28,400,51,1.7,1029.8,-23.9,0,3.4,LOW
26521,2016,3,10,0,10,27,2,17,300,62,0.8,1029.9,-24.6,0,2.6,LOW
26522,2016,3,10,1,4,21,2,16,300,63,0.8,1029.8,-23,0,3.5,LOW
26523,2016,3,10,2,4,18,2,16,300,61,0.5,1029.9,-22.5,0,3.5,LOW
26524,2016,3,10,3,6,19,2,18,300,59,-0.2,1029.7,-22.4,0,2.4,LOW
26525,2016,3,10,4,14,20,3,23,300,53,-0.5,1029.4,-22.6,0,2.1,LOW
26526,2016,3,10,5,6,16,4,27,400,49,-1.3,1029.2,-22.6,0,1.8,LOW
26527,2016,3,10,6,5,14,4,26,400,51,-1.8,1029.2,-22.4,0,1.3,LOW
26528,2016,3,10,7,11,15,5,33,400,44,-1.7,1029.2,-22.4,0,2.2,LOW
26529,2016,3,10,8,10,26,8,37,500,42,-0.3,1029.1,-21.8,0,3,LOW
26530,2016,3,10,9,15,51,9,30,500,50,1,1029.2,-20.7,0,3.1,LOW
26531,2016,3,10,10,13,39,4,16,400,66,2.2,1029,-21.1,0,4,LOW
26532,2016,3,10,11,7,34,4,15,400,69,3.1,1028.3,-21.1,0,3.8,LOW
26533,2016,3,10,12,15,31,3,14,400,73,3.8,1027.4,-19.8,0,4.8,LOW
26534,2016,3,10,13,12,42,4,15,400,76,5,1025.9,-19.6,0,3.9,LOW
26535,2016,3,10,14,13,48,3,14,300,80,6,1024.4,-19.6,0,5.4,LOW
26536,2016,3,10,15,NA,49,2,10,NA,52,6.5,1023.4,-20.9,0,6.2,HIGH
26537,2016,3,10,16,NA,NA,2,10,NA,83,7.1,1022.9,-19.5,0,4.9,HIGH
26538,2016,3,10,17,NA,24,2,14,NA,77,6.5,1022.6,-19.2,0,5.5,HIGH
26539,2016,3,10,18,5,43,2,19,300,70,5.7,1022.6,-19.8,0,3.6,LOW
26540,2016,3,10,19,11,64,2,25,300,66,5.3,1023.1,-20.1,0,5.5,LOW
26541,2016,3,10,20,9,79,2,24,300,65,4.9,1023.7,-19.6,0,2.9,LOW
26542,2016,3,10,21,11,83,3,35,400,50,4,1024.2,-18.9,0,1.6,LOW
26543,2016,3,10,22,8,83,4,48,500,35,3.7,1024.6,-18.5,0,1.3,LOW
26544,2016,3,10,23,13,80,4,43,500,40,3.2,1024.5,-18.3,0,1.4,LOW
26545,2016,3,11,0,10,68,4,45,500,37,0.4,1024.2,-16.5,0,1.6,LOW
26546,2016,3,11,1,14,69,6,65,600,18,-0.7,1023.9,-16.2,0,1.4,LOW
26547,2016,3,11,2,18,69,7,58,600,23,-1.7,1023.6,-15.9,0,0.6,LOW
26548,2016,3,11,3,20,68,8,71,600,6,-2.9,1023,-14.6,0,0.7,LOW
26549,2016,3,11,4,13,48,3,39,400,32,-0.7,1022.9,-15.4,0,0.9,LOW
26550,2016,3,11,5,13,48,5,38,400,35,-3.1,1023.1,-15.1,0,1.1,LOW
26551,2016,3,11,6,21,51,6,59,600,21,-3.4,1023.2,-16,0,0.9,LOW
26552,2016,3,11,7,39,59,9,73,1000,10,-4.4,1023.2,-14.6,0,0.6,MEDIUM
26553,2016,3,11,8,15,46,10,67,800,19,0.8,1023.1,-17,0,1.3,LOW
26554,2016,3,11,9,13,38,8,44,500,41,2.1,1023.1,-18.6,0,2.1,LOW
26555,2016,3,11,10,10,34,6,25,400,57,3.5,1022.7,-20,0,2.5,LOW
26556,2016,3,11,11,6,21,3,14,300,67,4.8,1021.8,-20.5,0,2.6,LOW
26557,2016,3,11,12,9,20,4,17,300,67,5.5,1020.8,-20,0,2.3,LOW
26558,2016,3,11,13,12,12,3,17,300,70,7.5,1019.2,-20.2,0,1.5,LOW
26559,2016,3,11,14,12,14,3,19,300,72,7.6,1018,-20.1,0,3,LOW
26560,2016,3,11,15,16,16,3,20,300,73,8.4,1016.9,-19.4,0,2.7,LOW
26561,2016,3,11,16,20,37,5,27,400,70,7.8,1016.4,-18.1,0,2.4,LOW
26562,2016,3,11,17,25,44,6,32,400,69,7.7,1015.9,-18.2,0,1.7,MEDIUM
26563,2016,3,11,18,29,56,7,38,500,65,6.6,1015.8,-17.5,0,3.7,MEDIUM
26564,2016,3,11,19,29,65,7,42,500,58,5.9,1016.2,-16.7,0,2.3,MEDIUM
26565,2016,3,11,20,29,64,7,58,600,42,5.6,1016.3,-17.6,0,3.6,MEDIUM
26566,2016,3,11,21,35,64,8,65,700,36,5.2,1016.5,-17.3,0,2.5,MEDIUM
26567,2016,3,11,22,37,68,10,79,800,25,4.5,1016.8,-17.2,0,1.8,MEDIUM
26568,2016,3,11,23,43,76,14,93,900,15,4.2,1016.6,-16.8,0,1.9,MEDIUM
26569,2016,3,12,0,50,86,19,96,1000,11,4,1016.3,-16.4,0,2.8,MEDIUM
26570,2016,3,12,1,62,91,23,77,900,20,3.7,1016,-16.1,0,2.2,MEDIUM
26571,2016,3,12,2,69,102,29,88,1100,9,0,1015.8,-14,0,0.6,MEDIUM
26572,2016,3,12,3,70,96,30,77,1100,13,2,1015.3,-12.3,0,1.7,MEDIUM
26573,2016,3,12,4,70,96,30,83,1200,6,1.5,1014.6,-12,0,1.3,MEDIUM
26574,2016,3,12,5,72,100,30,84,1200,5,-0.2,1014.4,-11.9,0,1,MEDIUM
26575,2016,3,12,6,79,98,30,80,1100,8,-1.9,1014.1,-11,0,1.1,MEDIUM
26576,2016,3,12,7,78,97,28,85,1200,4,-1.7,1014.1,-10.5,0,1.4,MEDIUM
26577,2016,3,12,8,87,135,33,89,2000,6,0.2,1014.6,-10.4,0,1.6,MEDIUM
26578,2016,3,12,9,96,138,47,83,1800,10,1.9,1015.1,-10,0,1.4,MEDIUM
26579,2016,3,12,10,99,133,53,80,1700,17,3.1,1015,-10.2,0,1,MEDIUM
26580,2016,3,12,11,107,137,56,82,1700,23,4.6,1014.5,-10.3,0,0.9,MEDIUM
26581,2016,3,12,12,110,137,56,85,1800,31,6.2,1013.6,-9.7,0,1.7,MEDIUM
26582,2016,3,12,13,114,129,60,78,1900,45,7.4,1012.2,-11.4,0,1.1,HIGH
26583,2016,3,12,14,102,114,52,66,1700,58,8.4,1011.3,-10,0,1.9,MEDIUM
26584,2016,3,12,15,103,114,54,74,1600,55,8.3,1011,-9.6,0,1.5,MEDIUM
26585,2016,3,12,16,109,127,55,82,1600,50,8.3,1011.2,-8.3,0,1.4,MEDIUM
26586,2016,3,12,17,110,125,52,86,1500,44,8.7,1011.3,-7.5,0,0.9,MEDIUM
26587,2016,3,12,18,115,122,51,93,1500,41,7.9,1011.5,-7.4,0,1.1,HIGH
26588,2016,3,12,19,119,133,49,115,1600,20,5,1012.4,-6.6,0,1,HIGH
26589,2016,3,12,20,133,159,48,132,2000,5,3.6,1013.5,-6.1,0,0.3,HIGH
26590,2016,3,12,21,147,172,52,135,2000,4,2.3,1014.8,-6.1,0,1.1,HIGH
26591,2016,3,12,22,154,172,49,134,2300,6,1.7,1015.6,-6.6,0,0.4,HIGH
26592,2016,3,12,23,140,161,47,132,2300,5,1.4,1016,-6.2,0,0.9,HIGH
26593,2016,3,13,0,152,166,52,137,2500,5,-0.2,1016.7,-7,0,0.8,HIGH
26594,2016,3,13,1,72,89,19,62,1000,25,6.2,1017.4,-12.9,0,2.7,MEDIUM
26595,2016,3,13,2,19,42,6,36,500,38,5.9,1018.3,-12.2,0,2.4,LOW
26596,2016,3,13,3,14,28,6,32,400,42,5.2,1018.5,-12.3,0,3.3,LOW
26597,2016,3,13,4,12,35,6,27,400,51,4.8,1019.2,-12.2,0,3.7,LOW
26598,2016,3,13,5,6,28,7,23,300,57,4.1,1019.8,-13.7,0,4.5,LOW
26599,2016,3,13,6,5,20,6,21,300,67,3.4,1020.6,-16.4,0,2.1,LOW
26600,2016,3,13,7,7,19,7,32,300,58,3.3,1021.1,-16.4,0,2.9,LOW
26601,2016,3,13,8,10,29,8,31,400,60,3.9,1022.1,-17.1,0,3.5,LOW
26602,2016,3,13,9,10,28,6,21,300,72,5.3,1022.6,-17.2,0,3.9,LOW
26603,2016,3,13,10,8,27,5,17,300,78,6.5,1022.9,-17.6,0,3,LOW
26604,2016,3,13,11,10,28,5,17,300,81,7.7,1022.7,-17.4,0,3.9,LOW
26605,2016,3,13,12,7,28,4,15,300,87,9.1,1022,-16.2,0,3.3,LOW
26606,2016,3,13,13,9,26,4,14,300,89,9.9,1021,-17.3,0,3.4,LOW
26607,2016,3,13,14,10,18,3,13,200,94,10.7,1020,-17.6,0,5.4,LOW
26608,2016,3,13,15,9,17,3,12,200,96,11.6,1019,-16.9,0,5.1,LOW
26609,2016,3,13,16,9,20,3,12,200,98,11.9,1018.5,-17.7,0,4.6,LOW
26610,2016,3,13,17,14,23,3,14,200,95,12.1,1018.2,-16.5,0,4,LOW
26611,2016,3,13,18,8,23,3,19,300,89,11.3,1018.4,-17.2,0,1.9,LOW
26612,2016,3,13,19,15,28,4,36,400,72,9.6,1019,-15.8,0,2.2,LOW
26613,2016,3,13,20,24,48,6,48,400,63,9.3,1019.7,-16.1,0,1.8,MEDIUM
26614,2016,3,13,21,30,63,9,53,500,55,8.9,1019.9,-16.4,0,2.8,MEDIUM
26615,2016,3,13,22,38,81,20,72,600,35,8.4,1019.9,-16,0,4.6,MEDIUM
26616,2016,3,13,23,49,102,26,63,700,41,8,1019.9,-15.6,0,4.2,MEDIUM
26617,2016,3,14,0,56,110,26,59,800,42,6.8,1020.1,-15.3,0,2.3,MEDIUM
26618,2016,3,14,1,63,111,30,64,800,35,6.5,1020.3,-14.9,0,2,MEDIUM
26619,2016,3,14,2,75,118,33,62,900,35,5.7,1020.3,-14.4,0,2.1,MEDIUM
26620,2016,3,14,3,78,110,32,67,1000,25,2.1,1020.1,-12.9,0,0.7,MEDIUM
26621,2016,3,14,4,85,127,25,82,1500,12,0.9,1020.2,-8.4,0,1.6,MEDIUM
26622,2016,3,14,5,99,146,18,82,2200,8,-0.8,1020.5,-6.8,0,1.3,MEDIUM
26623,2016,3,14,6,101,140,13,73,2100,7,-1.1,1020.6,-6.3,0,1.2,MEDIUM
26624,2016,3,14,7,93,121,15,74,2100,8,-1.4,1021,-6.2,0,1.2,MEDIUM
26625,2016,3,14,8,88,128,24,77,2100,11,0.8,1021.4,-5.5,0,1.1,MEDIUM
26626,2016,3,14,9,98,147,38,79,2000,15,3.8,1021.7,-5.4,0,1.3,MEDIUM
26627,2016,3,14,10,107,147,46,69,1600,30,6,1021.3,-5.7,0,1.6,MEDIUM
26628,2016,3,14,11,123,164,42,76,1700,40,8.7,1020.6,-6.7,0,0.9,HIGH
26629,2016,3,14,12,109,140,32,78,1500,47,11.4,1019.6,-8,0,1,MEDIUM
26630,2016,3,14,13,112,132,28,92,1600,51,13.6,1018.2,-9.6,0,1.8,MEDIUM
26631,2016,3,14,14,90,112,22,81,1300,67,14.7,1016.9,-11.7,0,2.9,MEDIUM
26632,2016,3,14,15,61,77,12,45,700,95,15.7,1015.9,-13.7,0,3.1,MEDIUM
26633,2016,3,14,16,NA,NA,NA,NA,NA,NA,16.3,1014.9,-15.4,0,2.8,HIGH
26634,2016,3,14,17,32,61,7,30,400,98,15.1,1014.7,-14.2,0,2.3,MEDIUM
26635,2016,3,14,18,43,60,9,41,500,91,14.3,1014.6,-14.8,0,2.6,MEDIUM
26636,2016,3,14,19,45,67,11,69,700,63,12.7,1014.8,-14.2,0,0.7,MEDIUM
26637,2016,3,14,20,50,81,12,113,1000,21,13,1015.2,-13.1,0,1.7,MEDIUM
26638,2016,3,14,21,58,116,22,101,1100,25,13.3,1015.6,-13.7,0,3.7,MEDIUM
26639,2016,3,14,22,63,115,32,81,900,35,12.7,1015.9,-14.2,0,2.8,MEDIUM
26640,2016,3,14,23,76,131,47,79,1100,33,12.3,1015.6,-12.9,0,2.8,MEDIUM
26641,2016,3,15,0,92,159,65,69,1200,42,11.8,1015.3,-11.8,0,4.7,MEDIUM
26642,2016,3,15,1,99,178,57,59,1100,50,11.4,1015,-10.8,0,3.1,MEDIUM
26643,2016,3,15,2,107,182,56,67,1000,38,10.7,1014.8,-10.2,0,2.5,MEDIUM
26644,2016,3,15,3,119,188,64,70,1100,33,10.2,1014.5,-9.5,0,2.8,HIGH
26645,2016,3,15,4,106,161,52,61,1000,38,9.2,1014.1,-8.9,0,1.4,MEDIUM
26646,2016,3,15,5,96,126,44,52,800,41,6.8,1014,-8.8,0,0.8,MEDIUM
26647,2016,3,15,6,89,116,34,53,800,40,7.3,1014.1,-8.7,0,1.1,MEDIUM
26648,2016,3,15,7,91,116,32,70,900,29,6.3,1014.3,-7.7,0,1,MEDIUM
26649,2016,3,15,8,97,129,37,88,1100,15,7.2,1014.6,-7.3,0,1.3,MEDIUM
26650,2016,3,15,9,102,136,40,84,1100,20,8.3,1014.8,-6.7,0,1.6,MEDIUM
26651,2016,3,15,10,111,136,38,77,1100,32,9.2,1014.8,-5.9,0,1.5,MEDIUM
26652,2016,3,15,11,NA,NA,NA,NA,NA,NA,9.2,1014.5,-5.9,0,2.3,HIGH
26653,2016,3,15,12,141,160,36,76,1200,39,10.1,1014,-5.1,0,1.7,HIGH
26654,2016,3,15,13,NA,NA,NA,NA,NA,NA,10.6,1013.1,-5,0,1.6,HIGH
26655,2016,3,15,14,NA,NA,NA,NA,NA,NA,11.2,1012.2,-4.5,0,2.9,HIGH
26656,2016,3,15,15,153,180,61,67,1400,58,12,1011.5,-5.1,0,3.3,HIGH
26657,2016,3,15,16,164,196,82,70,1600,70,12.6,1011,-4.5,0,2.6,HIGH
26658,2016,3,15,17,166,196,74,71,1600,80,12.6,1010.8,-4.5,0,1.7,HIGH
26659,2016,3,15,18,163,199,63,76,1400,76,11.6,1010.8,-4.2,0,0.9,HIGH
26660,2016,3,15,19,167,199,58,106,1600,44,10.6,1011.2,-3.5,0,1,HIGH
26661,2016,3,15,20,173,217,55,132,1700,18,8.2,1011.9,-2.2,0,0.7,HIGH
26662,2016,3,15,21,180,218,55,134,1800,15,6.7,1011.9,-2.7,0,0.7,HIGH
26663,2016,3,15,22,NA,NA,NA,NA,NA,NA,5.5,1012.2,-2.6,0,0.4,HIGH
26664,2016,3,15,23,186,223,47,144,2200,8,5.1,1012.3,-2.3,0,0.3,HIGH
26665,2016,3,16,0,207,258,59,133,1900,9,7.4,1012.3,-1.6,0,1.6,HIGH
26666,2016,3,16,1,216,257,48,121,2000,9,8.4,1012.4,-0.6,0,2.1,HIGH
26667,2016,3,16,2,219,250,46,109,1900,11,5.9,1012.4,-1.3,0,0.9,HIGH
26668,2016,3,16,3,213,232,41,96,1700,15,3.8,1012.2,-2.4,0,0.8,HIGH
26669,2016,3,16,4,195,198,31,94,2000,15,2.8,1012.2,-2.3,0,1.2,HIGH
26670,2016,3,16,5,236,258,33,126,3200,13,1.4,1012.5,-2.9,0,1.2,HIGH
26671,2016,3,16,6,239,261,29,127,3400,13,1.3,1013.2,-3,0,0.4,HIGH
26672,2016,3,16,7,238,261,25,124,3900,12,1.3,1013.6,-2.6,0,1,HIGH
26673,2016,3,16,8,232,264,26,120,3500,12,4,1014.3,-0.6,0,1,HIGH
26674,2016,3,16,9,NA,NA,NA,NA,NA,NA,6,1014.5,0.3,0,1.4,HIGH
26675,2016,3,16,10,224,250,35,123,2400,13,8.3,1014.2,1,0,1.5,HIGH
26676,2016,3,16,11,236,242,45,109,1900,24,10.6,1013.5,0.9,0,0.9,HIGH
26677,2016,3,16,12,249,264,50,117,1900,38,12.5,1012.8,0.9,0,1.2,HIGH
26678,2016,3,16,13,266,279,50,131,2100,51,14.2,1011.8,0.1,0,2.2,HIGH
26679,2016,3,16,14,268,277,55,122,2000,83,15.2,1010.8,-0.2,0,2.1,HIGH
26680,2016,3,16,15,239,239,55,60,1600,148,16.3,1010.3,0.4,0,2.3,HIGH
26681,2016,3,16,16,251,251,58,50,1600,170,16.2,1010.2,-0.1,0,2.8,HIGH
26682,2016,3,16,17,259,259,57,54,1600,171,15.9,1010.2,0.4,0,2.1,HIGH
26683,2016,3,16,18,251,251,57,57,1500,169,15.4,1010.3,-0.4,0,1.8,HIGH
26684,2016,3,16,19,249,249,55,69,1600,145,14.5,1010.4,0.3,0,1.1,HIGH
26685,2016,3,16,20,288,288,55,80,2000,122,12.4,1010.7,0.5,0,0.6,HIGH
26686,2016,3,16,21,299,299,48,109,2100,79,9.7,1011,0.8,0,0.9,HIGH
26687,2016,3,16,22,279,279,43,115,1800,71,9.5,1011.1,0.9,0,1.4,HIGH
26688,2016,3,16,23,275,275,39,108,1700,68,12,1011.4,1,0,1.2,HIGH
26689,2016,3,17,0,254,254,34,96,1500,67,11.3,1011.3,1,0,1.7,HIGH
26690,2016,3,17,1,231,231,30,88,1500,64,10.8,1010.9,1.1,0,1.3,HIGH
26691,2016,3,17,2,221,221,26,81,1300,59,7.6,1010.3,1,0,1.1,HIGH
26692,2016,3,17,3,225,225,22,121,1700,26,6.7,1009.8,1.2,0,1.2,HIGH
26693,2016,3,17,4,230,230,18,134,2000,6,5.8,1009.2,1.1,0,0.8,HIGH
26694,2016,3,17,5,219,219,18,117,2000,5,6.4,1009.1,0.7,0,1.4,HIGH
26695,2016,3,17,6,220,220,18,117,2200,6,4.3,1009.2,0.1,0,0.9,HIGH
26696,2016,3,17,7,222,222,21,115,2200,6,3.6,1009.6,0.8,0,1.1,HIGH
26697,2016,3,17,8,230,230,26,118,2500,8,5.8,1009.8,0.9,0,0.9,HIGH
26698,2016,3,17,9,252,254,35,126,2800,9,8.4,1010,1.3,0,1,HIGH
26699,2016,3,17,10,265,265,49,125,2400,17,10.2,1009.8,1,0,1.2,HIGH
26700,2016,3,17,11,289,289,53,132,2400,24,12.2,1009.1,1.8,0,0.8,HIGH
26701,2016,3,17,12,296,296,56,132,2200,41,13.7,1008.5,2,0,1.4,HIGH
26702,2016,3,17,13,297,297,54,121,2100,65,14.7,1007.6,1.9,0,1.9,HIGH
26703,2016,3,17,14,293,293,52,101,1800,98,16.1,1006.1,2.1,0,2.3,HIGH
26704,2016,3,17,15,290,290,49,82,1600,130,16.8,1005.4,2,0,1.8,HIGH
26705,2016,3,17,16,270,270,47,66,1500,147,17,1004.7,1.8,0,1.9,HIGH
26706,2016,3,17,17,262,262,45,62,1400,157,16.8,1004.4,2,0,1.5,HIGH
26707,2016,3,17,18,264,264,46,74,1600,147,16,1004.5,2,0,0.6,HIGH
26708,2016,3,17,19,276,276,44,86,1800,131,13.1,1005.1,2.6,0,0.4,HIGH
26709,2016,3,17,20,299,299,41,99,2100,101,11.4,1005.5,2.7,0,0.6,HIGH
26710,2016,3,17,21,304,304,32,122,2500,51,10.2,1005.7,3,0,0.4,HIGH
26711,2016,3,17,22,310,310,32,195,3000,8,9.1,1005.6,2.9,0,0.8,HIGH
26712,2016,3,17,23,311,311,28,194,3600,9,8.5,1005.8,3.7,0,0.1,HIGH
26713,2016,3,18,0,331,331,27,206,3900,10,7.5,1006.1,3.2,0,0.4,HIGH
26714,2016,3,18,1,344,344,25,200,3800,10,7.3,1006.1,2.6,0,1.2,HIGH
26715,2016,3,18,2,362,362,26,187,3300,10,6.7,1005.8,2.2,0,0.5,HIGH
26716,2016,3,18,3,367,367,23,174,3200,9,6.6,1005.8,2.5,0,1.5,HIGH
26717,2016,3,18,4,363,363,24,169,3100,8,5.7,1005.7,2,0,0.7,HIGH
26718,2016,3,18,5,357,357,21,161,3000,8,4.6,1005.9,1.6,0,0.9,HIGH
26719,2016,3,18,6,352,352,18,148,3000,8,5.4,1006.6,1.5,0,0.7,HIGH
26720,2016,3,18,7,334,334,22,125,2400,6,7.7,1007,1.7,0,1.1,HIGH
26721,2016,3,18,8,329,329,30,122,2200,10,9.4,1007.6,1.8,0,1.9,HIGH
26722,2016,3,18,9,324,324,37,116,2000,28,11.9,1008.2,1.8,0,1.2,HIGH
26723,2016,3,18,10,299,299,36,98,1900,59,14.6,1008.6,1.5,0,1.5,HIGH
26724,2016,3,18,11,268,268,28,80,1600,85,17.6,1008.5,-1.6,0,2.4,HIGH
26725,2016,3,18,12,199,199,18,49,1000,117,19.2,1008.4,-5.7,0,2.8,HIGH
26726,2016,3,18,13,117,117,9,29,600,124,20.3,1007.7,-7.2,0,2.5,HIGH
26727,2016,3,18,14,83,83,7,25,400,123,21,1007,-8.5,0,3.2,MEDIUM
26728,2016,3,18,15,64,76,6,23,300,125,21.6,1006.9,-8,0,2.6,MEDIUM
