No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
28371,2016,5,26,2,21,48,2,7,300,98,19.6,998.8,6.3,0,2.5
28372,2016,5,26,3,19,82,2,17,300,77,18.8,999,6.6,0,1.9
28373,2016,5,26,4,21,132,2,28,300,44,17.7,998.9,6.8,0,1.1
28374,2016,5,26,5,37,153,2,13,300,59,18,999.8,6.8,0,1.4
28375,2016,5,26,6,44,158,2,16,300,55,19.4,1000.8,5.8,0,1.1
28376,2016,5,26,7,23,55,2,2,200,96,22.1,1001.6,4.6,0,1.9
28377,2016,5,26,8,17,43,2,2,200,95,23.1,1001.8,3.6,0,3.4
28378,2016,5,26,9,15,31,2,2,200,98,23.4,1002,3.8,0,5.2
28379,2016,5,26,10,18,42,NA,5,200,98,24.6,1001.7,3.3,0,4.9
28380,2016,5,26,11,10,12,NA,3,200,102,26,1001.6,3.3,0,4.4
28381,2016,5,26,12,12,12,NA,2,200,109,27.1,1001.2,2.9,0,4.6
28382,2016,5,26,13,14,14,2,2,200,112,28.2,1000.8,1.6,0,4.8
28383,2016,5,26,14,12,12,2,2,200,115,29.2,1000.1,2.4,0,4
28384,2016,5,26,15,7,7,2,3,200,118,29.5,999.7,1.9,0,4.3
28385,2016,5,26,16,16,16,2,2,200,120,30,999.4,2.3,0,4.1
28386,2016,5,26,17,10,10,2,3,200,120,30.2,999.2,1.6,0,3.3
28387,2016,5,26,18,6,6,2,3,200,119,28.7,999.4,1.2,0,2.6
28388,2016,5,26,19,8,8,2,2,200,115,27.7,999.8,0.4,0,1.8
28389,2016,5,26,20,9,9,2,8,200,87,25.6,1000.2,1.6,0,1.4
28390,2016,5,26,21,5,5,2,12,200,68,23,1000.9,3.5,0,1.1
28391,2016,5,26,22,11,11,2,8,200,61,20.6,1001.4,3.8,0,0.8
28392,2016,5,26,23,8,8,2,7,200,64,20.1,1001.5,3.3,0,2.2
28393,2016,5,27,0,7,7,2,8,200,60,19.9,1001.6,3.1,0,1.3
28394,2016,5,27,1,13,13,2,19,200,50,17.8,1001.5,4,0,1.2
28395,2016,5,27,2,18,18,2,11,200,59,18.4,1001.2,3,0,0.8
28396,2016,5,27,3,11,11,2,8,200,61,18.1,1001.1,3.5,0,1.1
28397,2016,5,27,4,12,12,2,13,200,53,16.3,1001.2,4,0,1.4
28398,2016,5,27,5,13,13,2,13,200,51,17,1001.6,3.3,0,0.8
28399,2016,5,27,6,10,10,2,15,200,54,16.4,1002.3,5.4,0,1.8
28400,2016,5,27,7,17,17,2,15,300,56,19.1,1002.5,7.2,0,0.5
28401,2016,5,27,8,18,18,2,15,300,70,22.4,1002.7,4.4,0,1.1
28402,2016,5,27,9,10,23,2,16,300,78,24.3,1002.4,4.6,0,1.2
28403,2016,5,27,10,11,34,NA,16,300,93,25.8,1001.8,6.4,0,1.8
28404,2016,5,27,11,18,75,NA,20,300,108,26.6,1001.6,8.5,0,2
28405,2016,5,27,12,46,111,NA,28,400,161,27.6,1000.8,7.4,0,2
28406,2016,5,27,13,75,99,NA,46,500,158,29.5,999.6,6.2,0,2.6
28407,2016,5,27,14,NA,NA,NA,NA,NA,NA,29.6,999.1,8.1,0,3.8
28408,2016,5,27,15,48,136,NA,17,600,196,29.1,998.4,8.7,0,4.6
28409,2016,5,27,16,61,143,NA,19,700,205,28.2,997.8,9.9,0,5
28410,2016,5,27,17,71,190,NA,23,800,203,27.6,997.5,8.5,0,4.3
28411,2016,5,27,18,57,162,NA,21,600,190,26.8,997.7,8.2,0,4.4
28412,2016,5,27,19,54,145,NA,21,600,177,25.7,998,9.9,0,2.3
28413,2016,5,27,20,72,200,NA,26,800,176,24.4,998.4,11.7,0,1.7
28414,2016,5,27,21,87,193,NA,29,1000,142,23.6,998.9,11.3,0,1.3
28415,2016,5,27,22,73,137,NA,26,1000,122,22.4,999.1,10.2,0,2.1
28416,2016,5,27,23,73,122,NA,24,1000,107,20.6,999,10.7,0,0.9
28417,2016,5,28,0,73,118,NA,23,1000,102,19.5,998.9,10.8,0,0.9
28418,2016,5,28,1,73,111,NA,24,1000,95,19,998.6,10.8,0,0.9
28419,2016,5,28,2,76,116,NA,25,1000,91,17.7,998.5,10.8,0,1.4
28420,2016,5,28,3,75,107,NA,27,1000,75,16.4,998.3,10.9,0,1.1
28421,2016,5,28,4,79,109,NA,30,1000,56,15.7,998.1,10.5,0,1.1
28422,2016,5,28,5,76,100,NA,26,1000,57,15.9,998.3,10.4,0,1.2
28423,2016,5,28,6,74,105,NA,28,900,55,15.7,998.6,10.7,0,1
28424,2016,5,28,7,70,147,NA,32,900,52,18.5,998.9,10.8,0,0.6
28425,2016,5,28,8,69,108,NA,32,900,78,21.1,998.9,10.6,0,0.5
28426,2016,5,28,9,73,134,NA,36,900,104,22.9,998.6,11.6,0,1
28427,2016,5,28,10,83,143,NA,46,1000,115,24.1,998.2,11.4,0,1.9
28428,2016,5,28,11,79,143,NA,44,1000,148,25.7,997.7,11.5,0,1.6
28429,2016,5,28,12,76,151,NA,34,900,196,27.5,996.7,10.7,0,2.2
28430,2016,5,28,13,74,88,NA,35,800,219,29.4,995.6,8.4,0,3.1
28431,2016,5,28,14,44,49,NA,19,600,214,30,994.8,7.2,0,2.7
28432,2016,5,28,15,41,54,NA,19,500,216,30.9,994.2,8.6,0,3
28433,2016,5,28,16,42,93,NA,20,700,230,30,993.8,9,0,4.2
28434,2016,5,28,17,43,86,NA,20,700,227,28.9,993.5,9.6,0,3.3
28435,2016,5,28,18,42,112,NA,21,800,212,28,993.5,10.2,0,3.8
28436,2016,5,28,19,43,112,NA,23,800,197,27,994.1,11.1,0,3.1
28437,2016,5,28,20,50,103,NA,25,800,182,26,994.7,11.7,0,1.7
28438,2016,5,28,21,50,96,NA,22,700,153,25.5,995.1,11.6,0,1.5
28439,2016,5,28,22,55,87,NA,22,700,137,23.8,995.4,11.8,0,1.3
28440,2016,5,28,23,53,98,NA,22,700,132,22.9,995.6,11.9,0,1.3
28441,2016,5,29,0,52,77,NA,28,700,110,22.5,995.9,11.9,0,1
28442,2016,5,29,1,54,154,NA,34,700,97,20.9,996.2,12.1,0,1.4
28443,2016,5,29,2,57,57,NA,24,700,95,19.4,996.7,12.2,0,0.9
28444,2016,5,29,3,14,14,NA,10,200,82,20.6,996.8,6.9,0,0.9
28445,2016,5,29,4,11,23,NA,8,100,81,22.7,997.3,-3.6,0,2.6
28446,2016,5,29,5,7,7,NA,4,100,82,21.4,998.5,-4.7,0,1.3
28447,2016,5,29,6,11,43,NA,3,100,85,21.5,999.7,-5.4,0,2.9
28448,2016,5,29,7,7,7,NA,2,100,85,22.8,1000.8,-3.6,0,1.8
28449,2016,5,29,8,6,9,NA,2,100,88,23.7,1001.1,-4.5,0,2.1
28450,2016,5,29,9,5,18,NA,2,100,89,24.8,1000.9,-3.6,0,2.7
28451,2016,5,29,10,6,6,2,2,100,93,26,1000.5,-3.6,0,1.9
28452,2016,5,29,11,7,7,2,2,100,95,26.7,1000.3,-4,0,2.6
28453,2016,5,29,12,8,23,2,2,200,97,27.6,999.4,-2.3,0,2.9
28454,2016,5,29,13,7,35,2,2,200,105,28.6,998.2,-0.6,0,3.4
28455,2016,5,29,14,16,23,2,3,200,111,29.1,997.3,-0.2,0,3.3
28456,2016,5,29,15,15,37,2,5,200,123,29.9,996.3,-0.5,0,3.2
28457,2016,5,29,16,22,29,2,7,200,142,30.7,995.5,-0.9,0,2.8
28458,2016,5,29,17,20,50,2,9,200,159,30.5,995.1,0.9,0,3.4
28459,2016,5,29,18,23,73,2,10,300,180,29.5,995,2.7,0,4
28460,2016,5,29,19,28,91,2,12,300,184,28.4,994.9,4,0,2.4
28461,2016,5,29,20,24,116,2,14,300,158,27.3,995.1,4.3,0,2.5
28462,2016,5,29,21,20,66,2,13,300,137,23.3,995.6,5.2,0,1.2
28463,2016,5,29,22,23,64,2,11,300,128,23.1,995.9,5,0,1.2
28464,2016,5,29,23,21,65,2,10,300,116,23.8,996,9.4,0,1.5
28465,2016,5,30,0,29,115,2,14,500,100,22.9,996.3,9.3,0,2.2
28466,2016,5,30,1,43,109,4,17,700,113,21.1,996,8,0,1.2
28467,2016,5,30,2,40,101,4,15,700,107,20,995.9,8.6,0,1.6
28468,2016,5,30,3,47,120,3,24,700,81,19.2,996.1,8.5,0,0.9
28469,2016,5,30,4,45,104,2,25,700,65,17.2,996.2,9.4,0,1.4
28470,2016,5,30,5,44,97,2,28,800,52,17.5,996.2,9.4,0,0.6
28471,2016,5,30,6,45,90,2,21,800,57,17.5,996.4,9.9,0,1.1
28472,2016,5,30,7,48,104,3,28,900,53,19.2,996.1,10.5,0,0.8
28473,2016,5,30,8,52,109,6,27,900,73,22,996.1,9.8,0,0.9
28474,2016,5,30,9,49,140,9,27,900,92,24.3,995.9,9.8,0,1.2
28475,2016,5,30,10,48,132,9,25,900,NA,25.9,995.2,10.5,0,1.5
28476,2016,5,30,11,54,130,9,26,800,NA,27.3,994.7,12.1,0,2.1
28477,2016,5,30,12,59,150,9,23,800,NA,28.8,994.1,12.2,0,2.3
28478,2016,5,30,13,70,152,12,27,900,215,30.2,993.2,12.1,0,1.6
28479,2016,5,30,14,72,137,11,26,900,259,31.5,992.4,13.3,0,2
28480,2016,5,30,15,76,164,12,30,900,286,32.5,991.7,12.7,0,1.5
28481,2016,5,30,16,87,165,12,35,1000,327,33.4,991.4,14,0,2.2
28482,2016,5,30,17,103,212,12,44,1100,356,33.3,990.9,15.3,0,2.3
28483,2016,5,30,18,97,201,11,35,1000,356,33,990.8,15.5,0,1.8
28484,2016,5,30,19,97,181,10,34,1000,313,31.7,991.3,15.6,0,2.5
28485,2016,5,30,20,100,199,7,37,1000,260,30.4,991.5,16,0,1.4
28486,2016,5,30,21,103,160,9,38,1100,300,29.2,992.2,16.4,0,1.1
28487,2016,5,30,22,108,186,10,35,1100,298,28,992.7,16,0,1.3
28488,2016,5,30,23,112,181,9,31,1000,284,27.2,992.8,16.5,0,0.8
28489,2016,5,31,0,116,174,9,33,1000,249,26.9,993,16.8,0,1.6
28490,2016,5,31,1,116,160,8,30,1000,226,25.4,993.2,17.1,0,0.6
28491,2016,5,31,2,116,162,5,33,1000,191,25,993.5,16.7,0,0.4
28492,2016,5,31,3,115,166,5,34,900,194,24.4,994.2,17.1,0,0.7
28493,2016,5,31,4,98,150,7,32,900,161,24.5,995.2,16.5,0,0.9
28494,2016,5,31,5,86,168,5,22,900,132,25.3,996.8,16.2,0,1.4
28495,2016,5,31,6,97,154,7,35,1300,101,24.4,998.9,12.4,0,4.1
28496,2016,5,31,7,62,93,15,29,1300,86,23.9,1000.5,9.1,0,2.3
28497,2016,5,31,8,55,162,17,27,1400,76,24.4,1001.2,7.9,0,1.6
28498,2016,5,31,9,56,151,16,30,1400,68,24.6,1001.5,7.3,0,2.3
28499,2016,5,31,10,44,115,17,25,1200,NA,24.9,1001.5,5.6,0,3
28500,2016,5,31,11,37,122,14,22,1000,NA,24.8,1001.8,5.5,0,2.6
28501,2016,5,31,12,NA,NA,NA,NA,NA,NA,25.3,1001.7,4.9,0,2.2
28502,2016,5,31,13,41,134,15,24,1000,80,25.5,1001.5,5.6,0,1.9
28503,2016,5,31,14,32,141,15,25,1100,85,25.4,1001.4,4.5,0,2.6
28504,2016,5,31,15,36,217,15,29,1100,86,25.5,1001.7,4.6,0,2.6
28505,2016,5,31,16,NA,NA,13,25,1000,93,25.4,1001.4,5.6,0,1.9
28506,2016,5,31,17,20,321,7,19,600,100,25,1001.2,6.2,0,2.4
28507,2016,5,31,18,30,202,5,20,500,102,24.7,1001.5,6,0,1.5
28508,2016,5,31,19,28,173,3,18,400,94,24.5,1001.8,5.8,0,1.1
28509,2016,5,31,20,22,137,3,18,500,85,23.4,1002.2,7.5,0,1.7
28510,2016,5,31,21,29,137,3,25,500,65,22.7,1002.1,7.6,0,1.2
28511,2016,5,31,22,29,138,2,22,600,68,21.5,1002.8,8,0,2.1
28512,2016,5,31,23,25,112,3,18,600,74,22.1,1002.9,7.1,0,1
28513,2016,6,1,0,24,109,2,18,500,69,21.8,1003.6,8,0,2.3
28514,2016,6,1,1,22,98,2,22,500,60,21.2,1003.6,7.1,0,2.4
28515,2016,6,1,2,26,92,2,24,500,44,20.2,1004,6.9,0,1
28516,2016,6,1,3,26,81,2,24,500,41,19.2,1003.8,7.3,0,1
28517,2016,6,1,4,22,78,2,26,500,34,18.1,1004,8.1,0,1.3
28518,2016,6,1,5,23,81,2,23,500,38,16.9,1004.1,8.1,0,1.1
28519,2016,6,1,6,24,86,2,24,600,36,16.7,1004.3,8.6,0,1.2
28520,2016,6,1,7,29,91,2,26,600,37,19.2,1004.6,9.4,0,1.1
28521,2016,6,1,8,35,118,3,30,600,53,22,1005,8.5,0,1.1
28522,2016,6,1,9,34,105,5,25,700,78,23.9,1005.1,8.3,0,1.8
28523,2016,6,1,10,33,115,5,26,600,90,25.1,1004.9,10.5,0,1.4
28524,2016,6,1,11,35,110,5,23,600,112,26.4,1004.6,9.7,0,2.3
28525,2016,6,1,12,29,82,3,11,400,126,27.7,1003.8,6.4,0,1.7
28526,2016,6,1,13,19,28,2,6,300,128,28.3,1002.9,8,0,2.7
28527,2016,6,1,14,16,49,2,7,300,143,29,1002.4,8.1,0,3
28528,2016,6,1,15,21,57,2,8,400,155,29.2,1001.9,8.3,0,3.1
28529,2016,6,1,16,25,48,3,10,400,176,29.6,1001.2,8.1,0,2.5
28530,2016,6,1,17,28,57,3,10,400,194,29.4,1000.7,8.4,0,2
28531,2016,6,1,18,36,79,3,16,500,204,28.7,1000.9,7.8,0,3.4
28532,2016,6,1,19,47,118,3,28,600,190,27.6,1001.4,8,0,2.7
28533,2016,6,1,20,43,109,3,25,600,175,26.3,1002,9.2,0,1.8
28534,2016,6,1,21,66,128,2,25,600,136,25.3,1002.6,9.6,0,0.9
28535,2016,6,1,22,49,87,2,20,600,134,23.3,1002.8,9.3,0,0.9
28536,2016,6,1,23,38,70,2,15,600,144,22.6,1002.7,9.4,0,1.7
28537,2016,6,2,0,40,72,2,16,600,136,20.5,1002.8,9.7,0,1.9
28538,2016,6,2,1,37,67,2,14,600,126,20.9,1002.8,9.8,0,1.2
28539,2016,6,2,2,39,60,2,13,500,118,19.5,1002.9,9.7,0,1.1
28540,2016,6,2,3,36,56,2,12,600,112,18,1002.7,9.9,0,1.6
28541,2016,6,2,4,34,53,2,12,600,NA,17.1,1002.6,10,0,1.7
28542,2016,6,2,5,33,51,2,14,600,103,17.3,1002.6,9.7,0,1.1
28543,2016,6,2,6,36,58,2,16,600,113,17.2,1002.7,10.1,0,1.6
28544,2016,6,2,7,40,71,2,23,700,97,19.4,1002.9,10.1,0,1
28545,2016,6,2,8,55,100,4,45,700,85,22.4,1002.8,9.2,0,1.3
28546,2016,6,2,9,68,107,5,44,700,107,25,1002.3,10.1,0,1
28547,2016,6,2,10,70,107,6,52,800,118,26.6,1001.8,9.4,0,1.6
28548,2016,6,2,11,62,116,6,39,700,165,27.6,1001.1,9.4,0,2.4
28549,2016,6,2,12,57,100,7,26,700,214,28.9,1000.2,10.5,0,2.2
28550,2016,6,2,13,67,91,8,29,800,230,30.7,999.2,9.6,0,1.6
28551,2016,6,2,14,62,90,7,32,800,241,31.9,998.2,8.8,0,2.6
28552,2016,6,2,15,45,73,6,NA,700,246,31.2,997.5,8.2,0,3.1
28553,2016,6,2,16,46,86,7,NA,700,256,31.3,996.9,7,0,2.7
28554,2016,6,2,17,42,81,7,NA,700,163,31.2,996.8,7,0,4.3
28555,2016,6,2,18,42,110,9,13,700,244,29.7,997,7.6,0,3.1
28556,2016,6,2,19,44,99,13,16,700,230,28.8,997.5,7.4,0,3.2
28557,2016,6,2,20,45,99,10,18,700,209,28.2,997.9,7.4,0,2.3
28558,2016,6,2,21,51,98,6,17,700,163,26.5,998.4,8,0,0.7
28559,2016,6,2,22,45,68,5,16,700,160,24.1,998.5,8.1,0,1.4
28560,2016,6,2,23,40,63,4,13,700,148,22.1,998.5,8.2,0,0.7
28561,2016,6,3,0,39,60,4,14,600,140,21.1,998.3,8.4,0,0.6
28562,2016,6,3,1,37,59,4,15,600,129,20.8,997.9,8.4,0,1.1
28563,2016,6,3,2,35,59,3,14,600,121,20.1,997.8,8.7,0,0.5
28564,2016,6,3,3,43,61,2,14,600,104,19.5,997.8,8.2,0,1.4
28565,2016,6,3,4,44,64,3,19,700,103,19,998.2,8.9,0,0.9
28566,2016,6,3,5,42,65,3,26,700,81,18.4,998,9.5,0,1.3
28567,2016,6,3,6,49,90,2,32,700,66,18.2,998.2,9.5,0,1.1
28568,2016,6,3,7,49,85,3,29,900,69,20.5,998.3,9.7,0,1.5
28569,2016,6,3,8,52,85,8,33,900,89,23,998.6,9.7,0,1.4
28570,2016,6,3,9,59,85,13,37,1000,111,25.5,998.4,9.3,0,1.3
28571,2016,6,3,10,75,104,16,33,1000,149,25.2,998.3,9.5,0,2
28572,2016,6,3,11,72,110,16,39,1100,150,25.4,998.1,9.6,0,1.8
28573,2016,6,3,12,76,113,19,35,1200,176,25.7,997.7,9.9,0,1.2
28574,2016,6,3,13,78,111,20,36,1200,190,26.1,997.3,10.3,0,1.6
28575,2016,6,3,14,81,103,20,40,1200,202,26.5,997,11.4,0,1.2
28576,2016,6,3,15,89,120,20,42,1100,220,26.8,996.3,10.9,0,1
28577,2016,6,3,16,106,143,20,50,1200,223,27.2,995.8,11.6,0,1.8
28578,2016,6,3,17,105,144,20,50,1200,240,27.7,995.3,12.1,0,1.6
28579,2016,6,3,18,103,151,17,42,1000,244,27.3,995.4,10.1,0,1.4
28580,2016,6,3,19,84,115,16,44,900,232,26.8,995.7,10.9,0,2.2
28581,2016,6,3,20,77,116,16,40,900,225,26.1,996,11.8,0,2.3
28582,2016,6,3,21,74,112,12,35,900,191,25.4,996.5,13.3,0,2.2
28583,2016,6,3,22,83,114,11,35,1000,177,24.8,996.7,13.7,0,1.5
28584,2016,6,3,23,83,103,10,32,1000,166,23.4,996.4,13.6,0,0.7
28585,2016,6,4,0,82,105,11,29,1000,166,23.2,996.2,12.8,0,0.5
28586,2016,6,4,1,92,112,12,29,1000,164,23.2,995.8,12.8,0,1.8
28587,2016,6,4,2,93,109,9,28,1000,149,22.6,995.7,13.1,0,0.9
28588,2016,6,4,3,91,111,8,26,900,142,22.2,995.9,12.7,0,0.9
28589,2016,6,4,4,94,103,7,29,1000,NA,21.4,996.3,13.1,0,1
28590,2016,6,4,5,101,122,6,41,1100,94,21.5,996.9,12.9,0,0.5
28591,2016,6,4,6,102,116,5,38,1100,90,21.2,997.3,13.1,0,1.4
28592,2016,6,4,7,108,119,5,42,1300,77,21.5,997.5,13.9,0,1.1
28593,2016,6,4,8,121,138,10,56,1400,82,23.6,997.7,13.7,0,1.1
28594,2016,6,4,9,125,150,17,53,1200,120,25.5,997.5,14,0,1.3
28595,2016,6,4,10,122,165,18,42,1200,161,27,997.3,14.1,0,1.9
28596,2016,6,4,11,134,179,20,45,1200,190,27.8,997,14.8,0,2.5
28597,2016,6,4,12,138,180,20,38,1200,234,28.4,996.8,14.6,0,1.7
28598,2016,6,4,13,125,145,18,37,1200,245,29.9,996.4,10.9,0,3.4
28599,2016,6,4,14,86,89,15,25,800,237,30.1,996.4,9.6,0,3.1
28600,2016,6,4,15,62,85,11,18,600,235,30.9,996.2,9.2,0,2.1
28601,2016,6,4,16,77,117,12,21,700,260,30.4,996.3,8.2,0,3.2
28602,2016,6,4,17,73,97,12,18,600,248,30.5,996.3,9.9,0,3
28603,2016,6,4,18,65,124,11,17,600,250,29.8,996.7,10.4,0,3.5
28604,2016,6,4,19,66,114,10,20,700,242,29,997.3,9.7,0,2.4
28605,2016,6,4,20,65,119,8,23,700,206,27.6,998,8.9,0,1.4
28606,2016,6,4,21,130,134,6,25,700,169,24.7,998.9,9.8,0,0.7
28607,2016,6,4,22,72,90,5,19,600,164,24.1,999.4,10.7,0,0.8
28608,2016,6,4,23,62,91,4,16,600,158,23.4,999.8,11.8,0,0.7
28609,2016,6,5,0,64,76,3,16,600,141,23.8,999.8,13.1,0,1.3
28610,2016,6,5,1,82,126,5,22,900,155,22.3,1000.6,13.4,0,1.2
28611,2016,6,5,2,98,133,5,25,1000,137,21.9,1001,14,0,1.3
28612,2016,6,5,3,95,139,3,35,900,104,19.7,1001.3,12.2,0,1.2
28613,2016,6,5,4,96,124,2,33,900,NA,18.9,1001.7,12.4,0,0.8
28614,2016,6,5,5,103,140,2,39,900,64,17.7,1002.1,12.6,0,1.3
28615,2016,6,5,6,107,130,2,35,900,65,18,1002.3,13.3,0,1.2
28616,2016,6,5,7,115,124,2,42,1000,64,19.9,1002.4,14,0,1.1
28617,2016,6,5,8,110,110,5,44,900,86,22.1,1002.5,14,0,1.4
28618,2016,6,5,9,102,102,11,43,800,102,23.6,1002.3,14.6,0,1.4
28619,2016,6,5,10,82,87,13,34,800,129,25,1002.1,14.5,0,1.9
28620,2016,6,5,11,78,90,13,31,700,148,25.7,1001.8,15.7,0,2.4
28621,2016,6,5,12,81,84,15,33,800,173,27.1,1001.1,16.1,0,1.6
28622,2016,6,5,13,98,105,16,34,900,207,28.8,1000.2,15,0,2.5
28623,2016,6,5,14,101,110,13,31,900,220,29.7,999.4,14.3,0,1.9
28624,2016,6,5,15,89,97,11,26,800,234,29.6,998.7,13.4,0,2.2
28625,2016,6,5,16,85,113,11,28,900,260,30.4,998.3,12.8,0,2
28626,2016,6,5,17,96,119,11,27,900,281,30,998,12.4,0,2.7
28627,2016,6,5,18,90,134,9,24,800,263,29.6,998.2,12.5,0,2.6
28628,2016,6,5,19,85,134,8,23,700,247,29,998.8,12.8,0,2.7
28629,2016,6,5,20,72,159,10,29,700,206,26.2,999.7,14.6,0,3.4
28630,2016,6,5,21,66,124,9,28,600,173,25.2,1000.7,13.7,0,2.6
28631,2016,6,5,22,53,99,8,27,600,145,24.3,1001.3,12.9,0,2.2
28632,2016,6,5,23,52,91,6,27,500,122,23.5,1001.3,12.2,0,2.7
28633,2016,6,6,0,51,85,5,25,500,112,22.7,1001.5,12.6,0,1.9
28634,2016,6,6,1,57,69,4,21,500,117,21.5,1001.3,12.9,0,0.7
28635,2016,6,6,2,58,72,3,27,500,86,21,1001.2,13.9,0,1.3
28636,2016,6,6,3,56,78,2,30,600,71,20.2,1001.4,13.9,0,1.3
28637,2016,6,6,4,54,64,2,22,600,NA,18.8,1001.5,13.4,0,1.2
28638,2016,6,6,5,53,60,2,24,600,59,18,1001.8,12.9,0,0.6
28639,2016,6,6,6,52,52,2,23,600,67,18.3,1002.1,12.7,0,1
28640,2016,6,6,7,56,63,2,26,600,61,19.5,1002.2,13.4,0,1
28641,2016,6,6,8,60,79,4,43,600,55,21.7,1002.4,14.1,0,1
28642,2016,6,6,9,59,60,7,29,600,85,23.4,1002.1,14.9,0,0.6
28643,2016,6,6,10,59,59,8,24,600,110,25.2,1001.2,14.9,0,1.4
28644,2016,6,6,11,75,82,8,24,700,137,26.2,1000.7,15.6,0,1.7
28645,2016,6,6,12,68,88,8,25,700,169,27,1000.1,15.1,0,3
28646,2016,6,6,13,94,97,8,28,800,203,28.2,999.3,16.1,0,2.7
28647,2016,6,6,14,101,109,8,29,900,233,28.7,998.7,15.9,0,2.1
28648,2016,6,6,15,107,110,7,30,900,253,29.7,998.1,16.8,0,3.2
28649,2016,6,6,16,123,123,7,35,1100,299,29.6,997.6,16.1,0,2.7
28650,2016,6,6,17,124,147,7,35,1100,307,29.2,997.7,15.7,0,2.3
28651,2016,6,6,18,127,145,6,32,1100,282,29.1,997.7,15.6,0,0.9
28652,2016,6,6,19,120,146,5,32,1100,263,28.7,998.7,15.9,0,1.7
28653,2016,6,6,20,99,99,4,26,900,238,27.9,999.6,16.2,0,1.9
28654,2016,6,6,21,53,107,2,14,600,180,25.9,1000.5,14.4,0,3.7
28655,2016,6,6,22,87,96,2,19,800,170,21.5,1002.6,17.9,1.1,1.2
28656,2016,6,6,23,58,58,2,25,600,123,20.2,1002.8,18.7,8.2,2.2
28657,2016,6,7,0,55,55,2,31,600,113,19.8,1003.3,18.8,1.3,1.2
28658,2016,6,7,1,54,54,2,39,600,97,19.9,1003.1,18.6,0,0.5
28659,2016,6,7,2,57,57,2,57,600,54,19.9,1002.9,19.1,0,1
28660,2016,6,7,3,52,52,2,55,600,47,19.8,1002.8,18.8,0,1.3
28661,2016,6,7,4,45,45,2,42,500,NA,19.7,1003,18.7,0,0.9
28662,2016,6,7,5,42,42,2,48,600,23,19.8,1003.4,18.8,0,0.7
28663,2016,6,7,6,41,41,2,46,600,19,19.7,1003.7,18.7,0.6,0.9
28664,2016,6,7,7,46,46,2,45,600,27,20.1,1003.8,18,0,1
28665,2016,6,7,8,55,55,2,59,600,35,20.3,1004.1,16.9,0,1.7
28666,2016,6,7,9,58,58,2,50,700,68,20.7,1004.1,17.5,0,1.5
28667,2016,6,7,10,67,79,2,51,700,76,20.9,1004.1,17.7,0,2.3
28668,2016,6,7,11,73,86,2,52,900,81,22.9,1003.7,16.9,0,1.3
28669,2016,6,7,12,63,64,2,49,800,100,23.8,1003.3,16.3,0,2.5
28670,2016,6,7,13,67,81,2,44,700,120,24.7,1002.4,15.6,0,2.6
28671,2016,6,7,14,63,66,2,37,700,142,25.8,1001.7,15.8,0,3.1
28672,2016,6,7,15,55,71,2,32,700,165,26.3,1000.9,16,0,3
28673,2016,6,7,16,51,61,2,28,600,176,26.5,1000.4,15.5,0,2.2
28674,2016,6,7,17,54,61,2,26,700,181,26.3,999.7,15.4,0,2.7
28675,2016,6,7,18,49,70,2,NA,700,177,26,999.4,15.4,0,2.1
28676,2016,6,7,19,54,75,2,NA,600,165,25.4,999.8,16,0,1.9
28677,2016,6,7,20,47,87,2,NA,700,109,24.2,1000,16.5,0,2
28678,2016,6,7,21,47,63,2,NA,700,78,23.6,1000.7,17.1,0,1.1
28679,2016,6,7,22,48,63,2,NA,700,72,21.4,1001.3,17,0,1.4
28680,2016,6,7,23,51,51,2,NA,700,59,21.7,1001.3,17.5,0,1.8
28681,2016,6,8,0,55,55,2,NA,700,47,20,1001,16.6,0,1.3
28682,2016,6,8,1,63,63,2,NA,700,46,19.4,1000.7,16.4,0,0.8
28683,2016,6,8,2,70,70,2,NA,700,40,19.1,1000.3,16.5,0,1
28684,2016,6,8,3,70,70,2,NA,800,37,18.5,1000.1,16.1,0,1.5
28685,2016,6,8,4,77,77,2,NA,800,24,18.1,1000,16.1,0,1.4
28686,2016,6,8,5,78,78,2,NA,800,26,18.7,1000.1,16.3,0,0.7
28687,2016,6,8,6,76,76,2,NA,800,22,19.5,1000.5,16.7,0,0.4
28688,2016,6,8,7,81,81,2,NA,800,41,20.2,1000.9,17,0,1
28689,2016,6,8,8,99,99,2,NA,900,65,22,1001,18,0,1.2
28690,2016,6,8,9,109,109,2,NA,1000,84,22.8,1001.2,17.9,0,2.1
28691,2016,6,8,10,107,107,2,NA,900,110,24.4,1000.8,18.3,0,1.9
28692,2016,6,8,11,112,112,2,NA,1000,131,25.8,1000.2,18.7,0,1.9
28693,2016,6,8,12,119,119,2,NA,1000,161,27.2,999.4,18.2,0,2.2
28694,2016,6,8,13,125,125,2,NA,1000,193,28.8,998.7,18.3,0,2.4
28695,2016,6,8,14,95,95,2,NA,900,203,29.4,998.1,16.6,0,2.3
28696,2016,6,8,15,83,83,2,29,900,212,29,997.4,16.5,0,2.3
28697,2016,6,8,16,92,92,2,32,1000,262,30.7,996.9,17.4,0,3.3
28698,2016,6,8,17,112,112,2,36,1100,288,29.2,996.6,17.1,0,3.5
28699,2016,6,8,18,103,103,2,35,1000,216,28.3,996.4,17.5,0,2.2
